,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,FAMI_EDUCACIONPADRE,FAMI_EDUCACIONMADRE,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
120,C.E.LAS TINAS,0,0,CORDOBA,0.0,1.2857142857142858,4.142857142857143,0.14285714285714285,0.2857142857142857,7.285714285714286,3.857142857142857,14.285714285714286,0.14285714285714285,0.0,0.7142857142857143,264.57142857142856
121,C.E.R. LA ANGELITA,0,0,NORTE SANTANDER,0.0,1.375,4.5,0.25,0.125,4.875,4.5,15.0,0.0,0.5,0.875,226.875
122,C.E.R. LA BARRIALOSA,0,0,PUTUMAYO,0.0,2.0,3.0,0.3333333333333333,0.3333333333333333,8.0,11.0,15.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,229.66666666666666
123,C.E.R. LA CARRERA,0,0,NORTE SANTANDER,0.0,1.5,4.0,0.16666666666666666,0.3333333333333333,4.5,4.0,12.5,0.16666666666666666,0.3333333333333333,0.6666666666666666,252.66666666666666
124,C.EDUC. SANTA ROSA,0,0,CORDOBA,0.0,1.7,5.2,0.2,0.1,5.7,5.1,16.0,0.2,0.1,0.6,196.9
125,C.EDUC.EVANGELICO LA ESPERANZA,1,1,CORDOBA,0.16666666666666666,2.0555555555555554,5.0,0.7222222222222222,1.0,6.5,9.666666666666666,32.22222222222222,0.6666666666666666,0.3888888888888889,0.6666666666666666,298.44444444444446
126,C0LEGIO CRISTIANO LA ESPERANZA,1,1,MAGDALENA,0.0,3.3125,3.875,0.84375,0.9375,5.53125,13.96875,45.78125,0.96875,0.875,0.875,317.9375
127,CAJETE,0,0,CAUCA,0.038461538461538464,1.4615384615384615,4.0,0.38461538461538464,0.34615384615384615,6.230769230769231,5.884615384615385,22.5,0.3076923076923077,0.34615384615384615,0.38461538461538464,258.61538461538464
128,CALIBIO,0,0,CAUCA,0.0,1.5227272727272727,4.2727272727272725,0.20454545454545456,0.22727272727272727,4.295454545454546,5.863636363636363,21.931818181818183,0.3409090909090909,0.4090909090909091,0.36363636363636365,222.3409090909091
129,CAMARA JUNIOR,0,1,QUINDIO,0.0,2.2577319587628866,3.7010309278350517,0.5154639175257731,0.6701030927835051,5.195876288659794,11.010309278350515,29.63917525773196,0.8762886597938144,0.7422680412371134,0.8762886597938144,263.91752577319585
130,CAMBRIDGE SCHOOL (GIMN BILING PLAZA SESAMO),1,1,NORTE SANTANDER,0.0,2.3636363636363638,3.8181818181818183,0.7727272727272727,0.9090909090909091,6.954545454545454,6.409090909090909,37.27272727272727,0.8181818181818182,0.6363636363636364,0.9090909090909091,370.54545454545456
131,CAMILO TORRES,0,1,QUINDIO,0.037037037037037035,1.4814814814814814,4.111111111111111,0.25925925925925924,0.3148148148148148,4.722222222222222,9.88888888888889,15.462962962962964,0.7222222222222222,0.5925925925925926,0.6111111111111112,231.5185185185185
132,CAMPESTRE EDELMIRA NIETO,1,1,QUINDIO,0.0,3.7777777777777777,3.388888888888889,0.9166666666666666,0.8888888888888888,5.166666666666667,13.166666666666666,48.333333333333336,1.0,0.8333333333333334,0.8055555555555556,311.5833333333333
133,CARLOS M SIMMONDS,0,1,CAUCA,0.0,1.7727272727272727,3.8181818181818183,0.36363636363636365,0.45454545454545453,4.295454545454546,8.113636363636363,22.613636363636363,0.6818181818181818,0.4772727272727273,0.6818181818181818,264.84090909090907
134,CARMEN EMILSE DE LA HOZ,1,1,MAGDALENA,0.0,1.9090909090909092,3.909090909090909,0.18181818181818182,0.2727272727272727,5.454545454545454,7.636363636363637,19.09090909090909,0.6363636363636364,0.5454545454545454,0.45454545454545453,183.36363636363637
135,CASD HERMOGENES MAZA,0,1,QUINDIO,0.0037174721189591076,2.486988847583643,3.423791821561338,0.6765799256505576,0.79182156133829,4.628252788104089,11.118959107806692,34.014869888475836,0.9628252788104089,0.8587360594795539,0.8178438661710037,294.2081784386617
136,CAÑO BLANCO II,0,0,GUAVIARE,0.0,1.4444444444444444,3.888888888888889,0.1111111111111111,0.0,7.333333333333333,1.0,21.666666666666668,0.1111111111111111,0.4444444444444444,0.4444444444444444,202.22222222222223
137,CE ANTONIO SANCHEZ GUTIERREZ,0,0,CORDOBA,0.0,1.8888888888888888,4.555555555555555,0.4444444444444444,0.3333333333333333,3.6666666666666665,5.333333333333333,22.77777777777778,0.0,0.1111111111111111,0.2222222222222222,195.55555555555554
138,CE BACHILLERATO EN BIENESTAR RURAL -APIA-,0,0,RISARALDA,0.4,1.4,4.4,0.2,0.1,3.9,4.8,13.0,0.2,0.0,0.6,186.7
139,CE BACHILLERATO EN BIENESTAR RURAL -BALBOA-,0,0,RISARALDA,0.0,3.0,4.6,0.2,0.2,4.2,5.4,21.0,0.4,0.6,0.0,189.8
140,CE BACHILLERATO EN BIENESTAR RURAL -BELEN DE UMBRIA-,0,0,RISARALDA,0.0,1.0,3.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0,216.0
141,CE BACHILLERATO EN BIENESTAR RURAL -GUATICA-,0,0,RISARALDA,0.16666666666666666,1.3333333333333333,4.333333333333333,0.16666666666666666,0.0,2.5,6.5,34.166666666666664,0.16666666666666666,0.3333333333333333,0.5,214.5
142,CE BACHILLERATO EN BIENESTAR RURAL -LA CELIA-,0,0,RISARALDA,0.0,1.4285714285714286,3.2857142857142856,0.14285714285714285,0.42857142857142855,5.571428571428571,4.285714285714286,25.714285714285715,0.0,0.2857142857142857,0.5714285714285714,232.57142857142858
143,CE BACHILLERATO EN BIENESTAR RURAL -MISTRATO-,0,0,RISARALDA,0.25,1.75,4.75,0.125,0.125,4.5,2.625,16.875,0.125,0.375,0.375,194.75
144,CE BACHILLERATO EN BIENESTAR RURAL -PUEBLO RICO-,0,0,RISARALDA,0.47368421052631576,1.8421052631578947,5.0,0.3157894736842105,0.3684210526315789,5.052631578947368,4.578947368421052,23.68421052631579,0.2631578947368421,0.2631578947368421,0.3157894736842105,193.68421052631578
145,CE BACHILLERATO EN BIENESTAR RURAL -QUINCHIA-,0,0,RISARALDA,0.23333333333333334,1.4,5.0,0.1,0.1,4.1,4.6,24.0,0.2,0.36666666666666664,0.3333333333333333,209.33333333333334
146,CE BACHILLERATO EN BIENESTAR RURAL -SANTA ROSA DE CABAL-,0,0,RISARALDA,0.05,2.0,3.8,0.2,0.25,4.05,7.05,26.0,0.4,0.5,0.35,205.6
147,CE BACHILLERATO EN BIENESTAR RURAL -SANTUARIO-,0,0,RISARALDA,0.08333333333333333,1.6666666666666667,4.833333333333333,0.0,0.0,5.75,5.0,24.583333333333332,0.08333333333333333,0.3333333333333333,0.4166666666666667,220.58333333333334
148,CE BOCA DE BEBARA,0,0,CHOCO,1.0,1.0,3.0,0.0,0.0,3.0,0.0,25.0,0.0,0.0,1.0,222.0
149,CE BOCAS DEL LIMON,0,0,CHOCO,1.0,4.0,5.0,0.0,0.0,6.0,6.0,10.0,0.0,0.0,0.0,140.0
150,CE BYRON GAVIRIA,0,1,RISARALDA,0.04597701149425287,2.1264367816091956,3.8045977011494254,0.41379310344827586,0.5172413793103449,4.413793103448276,11.206896551724139,21.03448275862069,0.8390804597701149,0.5862068965517241,0.8275862068965517,240.42528735632183
151,CE CARACOLI ALTO,0,0,CHOCO,1.0,2.6666666666666665,2.3333333333333335,0.0,0.3333333333333333,6.0,4.0,25.0,0.3333333333333333,0.0,0.3333333333333333,178.0
152,CE CASTILLERAL,0,0,CORDOBA,0.043478260869565216,2.217391304347826,4.391304347826087,0.391304347826087,0.2608695652173913,5.608695652173913,7.173913043478261,23.91304347826087,0.2608695652173913,0.43478260869565216,0.391304347826087,197.30434782608697
153,CE CHUGANDI,0,0,CHOCO,1.0,3.0,6.0,0.0,0.5,3.0,0.0,10.0,0.0,0.0,0.5,208.0
154,CE FRANCISCO DE PAULA SANTANDER,0,0,CHOCO,0.0,1.6666666666666667,3.0,0.3333333333333333,0.3333333333333333,5.0,10.0,15.0,0.6666666666666666,0.6666666666666666,0.0,179.0
155,CE INDÍGENA CARECUY,0,0,CHOCO,1.0,4.0,7.0,0.25,0.25,11.25,5.25,20.0,1.0,0.75,0.0,150.25
156,CE INDÍGENA CUNA YALA DE ARQUIA,0,0,CHOCO,1.0,1.0,6.5,0.5,0.5,6.75,4.5,36.25,0.25,0.5,0.0,181.0
157,CE INDÍGENA DE ALTO CHITRE,0,0,CHOCO,1.0,4.0,4.0,0.0,0.0,4.5,1.5,17.5,1.0,0.5,0.0,133.5
158,CE INDÍGENA DE CHANO,0,0,CHOCO,1.0,1.25,3.5,0.25,0.0,3.75,1.5,10.0,0.5,0.0,0.0,141.25
159,CE INDÍGENA DE SALINAS,0,0,CHOCO,1.0,2.75,6.0,0.25,0.25,7.5,7.5,46.25,1.0,0.0,0.25,138.5
160,CE INDÍGENA DE TARENA,0,0,CHOCO,1.0,5.0,3.0,0.0,0.0,3.0,18.0,25.0,0.0,0.0,1.0,156.0
161,CE INDÍGENA DE VACAL,0,0,CHOCO,1.0,3.7857142857142856,5.428571428571429,0.7142857142857143,0.35714285714285715,8.142857142857142,6.0,37.857142857142854,0.7857142857142857,0.2857142857142857,0.0,149.21428571428572
162,CE INDÍGENA EMBERA JOSELITO AMAGARA,0,0,CHOCO,1.0,1.25,8.0,0.0,0.0,5.25,6.75,36.25,0.5,0.25,0.0,157.75
163,CE INDÍGENA FLORESMIRO DOGIRAMA,0,0,CHOCO,1.0,1.5,5.0,0.0,0.0,4.5,4.5,36.25,0.75,0.5,0.25,156.25
164,CE INDÍGENA GENARO OPUA QUIRO,0,0,CHOCO,1.0,1.4285714285714286,4.428571428571429,0.42857142857142855,0.2857142857142857,2.5714285714285716,3.857142857142857,12.142857142857142,0.5714285714285714,0.0,0.14285714285714285,148.14285714285714
165,CE INDÍGENA JUAN ANTONIO CHAMORRO,0,0,CHOCO,1.0,2.4285714285714284,4.714285714285714,0.0,0.0,2.5714285714285716,3.4285714285714284,54.285714285714285,0.5714285714285714,0.2857142857142857,0.14285714285714285,138.42857142857142
166,CE INDÍGENA RAMIRO AMAGARA DE PUERTO SAMARIA,0,0,CHOCO,1.0,3.0,1.0,0.0,1.0,6.0,6.0,100.0,1.0,1.0,0.0,141.0
167,CE INDÍGENA THEARATE,0,0,CHOCO,1.0,2.0,3.5,0.25,0.25,11.25,6.75,62.5,0.75,0.5,0.0,157.5
168,CE INDÍGENA ULDARICO CHIRIPUA,0,0,CHOCO,1.0,2.25,4.5,0.5,0.0,8.25,6.0,32.5,0.75,0.75,0.0,156.0
169,CE INDÍGENA WOUAAN DAVID GREGORIO,0,0,CHOCO,1.0,2.6,5.8,0.2,0.0,5.4,3.0,28.0,0.6,0.2,0.2,150.4
170,CE INDÍGENA WOUNAAN JOODIN GAYAM,0,0,CHOCO,1.0,1.0,5.5,0.75,0.75,9.75,6.0,36.25,0.25,0.25,0.0,142.0
171,CE INMACULADO CORAZON DE MARIA,0,0,CHOCO,1.0,1.7777777777777777,3.888888888888889,0.2222222222222222,0.1111111111111111,6.0,5.333333333333333,17.77777777777778,0.2222222222222222,0.6666666666666666,0.5555555555555556,169.88888888888889
172,CE JORGE VALENCIA LOZANO,0,0,CHOCO,1.0,3.142857142857143,6.142857142857143,0.42857142857142855,0.5714285714285714,5.571428571428571,9.857142857142858,23.571428571428573,0.2857142857142857,0.42857142857142855,0.2857142857142857,151.28571428571428
173,CE MARIA AUXILIADORA DE CUCURRUPI,0,0,CHOCO,1.0,1.0,5.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0,225.0
174,CE MARIA AUXILIADORA DE ISLA MONO,0,0,CHOCO,0.25,2.875,5.75,0.125,0.375,7.125,9.75,25.0,0.125,0.125,0.25,164.625
175,CE NUESTRA SEÑORA DEL CARMEN,0,0,CHOCO,0.0,2.0,2.3333333333333335,0.0,0.0,4.0,2.0,20.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,188.66666666666666
176,CE PARA EL DESARROLLO EMPRESARIAL DE LOS LLANOS - CEDELLANOS,1,1,META,0.0,2.4,4.6,0.4,0.2,4.2,9.0,25.0,0.8,0.6,0.4,221.2
177,CE PASCUAL SANTANDER,0,0,CHOCO,1.0,4.0,5.0,0.0,0.0,3.0,12.0,10.0,0.0,0.0,0.0,170.0
178,CE PRIMITIVO PALACIOS,0,0,CHOCO,0.0,1.4,3.4,0.4,0.2,4.2,7.2,24.0,0.2,0.4,0.6,219.6
179,CE SAN LORENZO DE ORPUA,0,0,CHOCO,1.0,2.6666666666666665,4.333333333333333,0.3333333333333333,0.0,6.0,2.0,23.333333333333332,0.6666666666666666,0.3333333333333333,0.3333333333333333,175.33333333333334
180,CE SAN ONOFRE,0,0,CHOCO,0.0,1.0,5.0,0.0,0.0,3.0,6.0,10.0,0.5,0.5,0.0,189.0
181,CE SAN PEDRO CLAVER,0,0,CHOCO,1.0,2.5,5.0,0.75,0.5,6.75,4.5,21.25,0.5,0.25,0.0,182.5
182,CE SANTA BARBARA,0,0,CHOCO,0.0,2.625,3.5,0.125,0.25,7.875,6.375,26.25,0.375,0.375,0.125,183.125
183,CE SANTA MARIA DE BELEN DE BAJIRA,0,0,CHOCO,0.0,2.0,4.25,0.125,0.0,4.125,5.625,22.5,0.125,0.25,0.375,207.375
184,CE SIMON BOLIVAR,0,0,CHOCO,1.0,1.2727272727272727,4.2727272727272725,0.09090909090909091,0.36363636363636365,5.454545454545454,2.727272727272727,27.727272727272727,0.18181818181818182,0.2727272727272727,0.5454545454545454,200.27272727272728
185,CE UNION CHARCO LARGO,0,0,CHOCO,0.0,1.6,5.4,0.2,0.4,10.2,2.4,13.0,0.2,0.0,0.4,180.4
186,CECOVE,1,1,SANTANDER,0.0,2.6363636363636362,3.4242424242424243,0.6666666666666666,0.7272727272727273,3.909090909090909,11.090909090909092,33.18181818181818,0.8787878787878788,0.7878787878787878,0.48484848484848486,220.27272727272728
187,CEIM DOSQUEBRADAS S.A.S,1,1,RISARALDA,0.0,2.727272727272727,3.0,0.45454545454545453,0.7272727272727273,5.181818181818182,12.818181818181818,41.81818181818182,0.9090909090909091,0.6363636363636364,0.2727272727272727,257.90909090909093
188,CEINAR,0,1,HUILA,0.0,2.074074074074074,3.5185185185185186,0.5555555555555556,0.7037037037037037,5.111111111111111,10.11111111111111,28.703703703703702,0.9259259259259259,0.5555555555555556,0.5185185185185185,242.07407407407408
189,CELESTIN FREINET,1,1,CAQUETA,0.9032258064516129,2.225806451612903,3.6451612903225805,0.3548387096774194,0.45161290322580644,3.4838709677419355,7.548387096774194,20.0,0.5806451612903226,0.5161290322580645,0.45161290322580644,212.74193548387098
190,CEN EDUC COMUNAL FRANCISCO DE PAULA SANTANDER,1,1,CESAR,0.0,2.1666666666666665,3.9047619047619047,0.5952380952380952,0.6904761904761905,4.5,10.285714285714286,25.11904761904762,0.7380952380952381,0.5714285714285714,0.7619047619047619,222.8095238095238
191,CEN EDUC SANTA TERESITA,1,1,CESAR,0.0,2.6153846153846154,4.128205128205129,0.6666666666666666,0.7948717948717948,6.615384615384615,12.0,32.69230769230769,0.9487179487179487,0.8205128205128205,0.8461538461538461,262.56410256410254
192,CENANFO,1,1,META,0.0,2.0,3.25,0.5,0.625,3.5625,9.1875,25.3125,0.6875,0.5625,0.4375,237.8125
193,CENSA,1,1,CALDAS,0.0,2.6666666666666665,3.1666666666666665,0.5833333333333334,0.7083333333333334,1.875,12.625,28.75,0.9583333333333334,0.7916666666666666,0.5,251.5
194,CENT  EDUC BTO EN BIENESTAR RURAL MARSELLA,0,0,RISARALDA,0.14285714285714285,1.5714285714285714,4.714285714285714,0.07142857142857142,0.21428571428571427,3.857142857142857,8.785714285714286,20.0,0.5,0.5,0.5,194.14285714285714
195,CENT CIAL DE EDUC MEDIA MARGARITA BOSCO,1,1,BOGOTÁ,0.0,3.142857142857143,3.163265306122449,0.7551020408163265,0.9387755102040817,6.3061224489795915,12.428571428571429,57.44897959183673,1.0,0.9591836734693877,0.9795918367346939,320.9795918367347
196,CENT CIAL MADRE ELISA RONCALLO,1,1,BOGOTÁ,0.0,1.975,4.4,0.725,0.825,5.325,10.575,35.75,1.0,0.8,0.925,269.725
197,CENT DE CAPACITACION  LTDA (CENCABO),1,1,BOGOTÁ,0.0,2.4722222222222223,3.5555555555555554,0.5277777777777778,0.8333333333333334,4.583333333333333,12.0,37.22222222222222,0.9166666666666666,0.8055555555555556,0.4722222222222222,239.25
198,CENT DE CAPACITACION VICENTA MARIA,1,1,ANTIOQUIA,0.0,2.5,3.3333333333333335,0.6666666666666666,0.5,4.0,9.5,27.5,0.6666666666666666,0.8333333333333334,0.5,187.83333333333334
199,CENT DE DESARROLLO INTEGRADO - CENDI,1,1,ANTIOQUIA,0.0,2.1829896907216493,3.7628865979381443,0.30412371134020616,0.43041237113402064,3.6572164948453607,9.47938144329897,22.86082474226804,0.7371134020618557,0.5979381443298969,0.43556701030927836,206.7835051546392
200,CENT DE EDUC DE ADULTOS CULTURAL,1,1,BOGOTÁ,0.0,2.195876288659794,4.030927835051546,0.27835051546391754,0.31958762886597936,3.711340206185567,7.561855670103093,21.675257731958762,0.7216494845360825,0.6082474226804123,0.28865979381443296,208.87113402061857
201,CENT DE EDUC FORMAL ROBERT HOOKE,1,1,BOGOTÁ,0.05555555555555555,2.185185185185185,3.962962962962963,0.37037037037037035,0.5740740740740741,3.2222222222222223,12.11111111111111,27.12962962962963,0.8888888888888888,0.7407407407407407,0.5,228.12962962962962
202,CENT DE EDUC ROBERT HOOKE,1,1,BOGOTÁ,0.0,2.3684210526315788,3.8421052631578947,0.21052631578947367,0.5263157894736842,4.421052631578948,9.0,23.94736842105263,0.8947368421052632,0.631578947368421,0.3684210526315789,221.05263157894737
203,CENT DE EDUCACION PROACTIVA CEP,1,1,CUNDINAMARCA,0.0,1.9615384615384615,4.230769230769231,0.2692307692307692,0.34615384615384615,3.4615384615384617,5.769230769230769,23.26923076923077,0.5769230769230769,0.5384615384615384,0.3076923076923077,220.07692307692307
204,CENT DE ENSEÑANZA PRECOZ LIC VALDERRAMA,1,1,CORDOBA,0.0,2.875,5.0,0.75,0.625,5.25,13.125,27.5,1.0,0.875,0.625,297.875
205,CENT DE FORMACION EDUCATIVA CENFE,1,1,CUNDINAMARCA,0.0,2.323529411764706,4.235294117647059,0.5,0.6176470588235294,2.4705882352941178,9.176470588235293,31.470588235294116,0.8529411764705882,0.5882352941176471,0.35294117647058826,227.7058823529412
206,CENT DE FORMACION HUMANISTICO-MATEMATICAS-ALBERT EINSTEIN,1,1,ATLANTICO,0.0,3.6842105263157894,4.2631578947368425,0.7368421052631579,0.7894736842105263,5.526315789473684,14.526315789473685,24.736842105263158,0.9473684210526315,0.9473684210526315,0.8421052631578947,241.0
207,CENT DE INTEGRACION EDUCACION DEL NORTE (CIEN ),1,1,BOGOTÁ,0.0,2.7560975609756095,3.341463414634146,0.6341463414634146,0.7073170731707317,5.121951219512195,11.634146341463415,42.31707317073171,0.9512195121951219,0.8292682926829268,0.6829268292682927,284.4390243902439
208,CENT DEL INMACUALDO CORAZON DE MARIA,1,1,CAUCA,0.0,2.5,5.0,0.8571428571428571,0.7857142857142857,4.285714285714286,10.928571428571429,34.285714285714285,0.9285714285714286,0.6428571428571429,0.7142857142857143,256.57142857142856
209,CENT DOC PARROQ SAN MARCOS,1,1,VALLE,0.0,2.7241379310344827,4.241379310344827,0.5517241379310345,0.6896551724137931,5.172413793103448,10.137931034482758,27.75862068965517,0.9310344827586207,0.6206896551724138,0.8275862068965517,259.2068965517241
210,CENT DOC SANTIAGO DE CALI,1,1,VALLE,0.0,1.490566037735849,3.9056603773584904,0.5471698113207547,0.49056603773584906,4.9245283018867925,8.264150943396226,21.32075471698113,0.9433962264150944,0.5471698113207547,0.8679245283018868,280.188679245283
211,CENT EDU BROQUELES,0,0,CORDOBA,1.0,1.0,5.888888888888889,0.2222222222222222,0.3333333333333333,4.333333333333333,3.3333333333333335,16.666666666666668,0.0,0.0,0.4444444444444444,211.11111111111111
212,CENT EDUC AUTONOMO,1,1,ANTIOQUIA,0.0,2.9473684210526314,3.210526315789474,0.631578947368421,0.7894736842105263,4.421052631578948,12.789473684210526,24.473684210526315,1.0,0.9473684210526315,0.8421052631578947,281.1578947368421
213,CENT EDUC BERLIN,0,0,CORDOBA,1.0,1.24,5.72,0.12,0.12,7.32,2.76,11.2,0.04,0.2,0.64,193.12
214,CENT EDUC COL GIMNASIO SANTANDER,1,1,BOYACA,0.0,2.888888888888889,3.888888888888889,0.7222222222222222,0.8333333333333334,3.5,10.666666666666666,56.111111111111114,0.9444444444444444,0.9444444444444444,0.7222222222222222,273.22222222222223
215,CENT EDUC COMUNIT OMAR TORRIJOS,1,1,VALLE,0.0,2.0,3.6315789473684212,0.3684210526315789,0.631578947368421,5.2105263157894735,9.473684210526315,15.263157894736842,0.8947368421052632,0.5789473684210527,0.7894736842105263,246.89473684210526
216,CENT EDUC DE NSTRA SRA DE LA PAZ,1,1,BOGOTÁ,0.0,2.6538461538461537,3.576923076923077,0.7019230769230769,0.875,6.230769230769231,11.826923076923077,49.13461538461539,0.9807692307692307,0.9134615384615384,0.8942307692307693,281.9230769230769
217,CENT EDUC DIST LA GIRALDA,0,1,BOGOTÁ,0.0,2.0625,3.8125,0.375,0.609375,4.453125,10.734375,44.765625,0.953125,0.8125,0.875,272.5625
218,CENT EDUC FORMAL DISCENTERS,1,1,VALLE,0.0,3.0,1.0,0.0,1.0,12.0,12.0,50.0,1.0,0.0,0.0,278.0
219,CENT EDUC INTEG BUCARELLY,1,1,ANTIOQUIA,0.0,2.111111111111111,3.2222222222222223,0.5555555555555556,0.7777777777777778,5.0,12.0,41.94444444444444,0.9444444444444444,0.7777777777777778,0.7222222222222222,261.77777777777777
220,CENT EDUC INTEGRAL CEDI,1,1,BOLIVAR,0.0,2.1578947368421053,3.6315789473684212,0.8421052631578947,0.8947368421052632,4.578947368421052,12.789473684210526,36.05263157894737,0.8947368421052632,0.5789473684210527,0.7368421052631579,243.68421052631578
221,CENT EDUC JESUS AMIGO,1,1,ANTIOQUIA,0.0,2.2083333333333335,3.5,0.5833333333333334,0.875,5.625,12.125,29.375,0.9583333333333334,0.875,0.8333333333333334,251.125
222,CENT EDUC JOSE JOAQUIN FORERO,0,0,TOLIMA,0.0,1.3333333333333333,5.166666666666667,0.0,0.16666666666666666,3.25,5.75,16.25,0.4166666666666667,0.3333333333333333,0.3333333333333333,221.75
223,CENT EDUC JUAN CARLOS GARZON,1,1,VALLE,0.15,1.5,3.7,0.55,0.6,4.5,9.9,18.75,0.8,0.3,0.85,247.4
224,CENT EDUC LIBERTAD,1,1,BOGOTÁ,0.0,3.111111111111111,3.4444444444444446,0.8333333333333334,0.8333333333333334,6.166666666666667,14.5,84.72222222222223,1.0,0.7777777777777778,0.6111111111111112,292.8333333333333
225,CENT EDUC LOS ANDES,1,1,BOGOTÁ,0.0,2.5301204819277108,3.5060240963855422,0.6746987951807228,0.7710843373493976,4.0843373493975905,11.710843373493976,36.98795180722892,0.9518072289156626,0.8433734939759037,0.6867469879518072,265.9156626506024
226,CENT EDUC LOS ANGELES,1,1,TOLIMA,0.0,2.0714285714285716,4.0,0.5,0.5714285714285714,3.857142857142857,11.142857142857142,32.857142857142854,0.8571428571428571,0.5714285714285714,0.6428571428571429,233.78571428571428
227,CENT EDUC PARA JOVENES Y ADULTOS LEPANTO,1,1,BOGOTÁ,0.0,1.88,3.8,0.2,0.3,2.7,8.76,27.8,0.68,0.54,0.34,213.48
228,CENT EDUC PAULO FREIRE,1,1,SANTANDER,0.0,3.0,3.7142857142857144,0.42857142857142855,0.9285714285714286,5.142857142857143,8.785714285714286,44.642857142857146,0.9285714285714286,0.7857142857142857,0.35714285714285715,257.0
229,CENT EDUC PROEDUCAR,1,1,BOGOTÁ,0.0,2.5,3.9411764705882355,0.35294117647058826,0.5588235294117647,5.117647058823529,11.205882352941176,34.705882352941174,0.9411764705882353,0.6470588235294118,0.6176470588235294,240.76470588235293
230,CENT EDUC PROGRESEMOS,1,1,VALLE,0.0,3.1,3.6,0.6,0.8,6.0,12.0,42.0,0.8,0.8,0.8,249.6
231,CENT EDUC RUR BABEGA,0,0,NORTE SANTANDER,0.0,1.5357142857142858,4.357142857142857,0.14285714285714285,0.2857142857142857,5.035714285714286,5.25,14.642857142857142,0.2857142857142857,0.42857142857142855,0.42857142857142855,238.17857142857142
232,CENT EDUC RUR CAPITANLARGO,0,0,NORTE SANTANDER,0.0,1.625,4.25,0.0,0.125,6.375,4.875,16.875,0.0,0.125,0.375,226.5
233,CENT EDUC RUR LA CAPILLA,0,0,NORTE SANTANDER,0.0,1.5789473684210527,4.157894736842105,0.05263157894736842,0.21052631578947367,3.3157894736842106,3.3157894736842106,15.0,0.10526315789473684,0.10526315789473684,0.47368421052631576,248.26315789473685
234,CENT EDUC RUR LA TRINIDAD,0,0,NORTE SANTANDER,0.0,2.0,5.909090909090909,0.09090909090909091,0.09090909090909091,3.8181818181818183,4.363636363636363,11.363636363636363,0.09090909090909091,0.2727272727272727,0.2727272727272727,197.9090909090909
