,COLE_NOMBRE_ESTABLECIMIENTO,COLE_NATURALEZA,COLE_AREA_UBICACION,COLE_DEPTO_UBICACION,ESTU_TIENEETNIA,FAMI_ESTRATOVIVIENDA,FAMI_PERSONASHOGAR,Educacion_padres,ESTU_DEDICACIONLECTURADIARIA,ESTU_DEDICACIONINTERNET,FAMI_NUMLIBROS,conectividad,alimentacion,ESTU_HORASSEMANATRABAJA,PUNT_GLOBAL
9289,INSTITUTO PEDAGOGICO EMANUEL,1,1,VALLE,0.0,1.7777777777777777,3.2222222222222223,88.88888888888889,4.666666666666667,9.333333333333334,33.888888888888886,88.88888888888889,33.33333333333333,0.0,279.1111111111111
9290,INSTITUTO PEDAGOGICO ESCALEMOS,1,0,CUNDINAMARCA,0.0,2.357142857142857,3.5714285714285716,85.71428571428571,6.642857142857143,7.285714285714286,66.07142857142857,92.85714285714286,100.0,14.285714285714285,279.92857142857144
9291,INSTITUTO PEDAGOGICO HORIZONTES,1,1,RISARALDA,0.0,3.0714285714285716,3.142857142857143,85.71428571428571,2.7857142857142856,12.428571428571429,32.857142857142854,100.0,85.71428571428571,0.0,299.07142857142856
9292,INSTITUTO PEDAGOGICO LAURA VICUNA,1,1,CUNDINAMARCA,0.0,2.425,3.95,87.5,6.975,8.25,39.0,90.0,67.5,20.0,269.975
9293,INSTITUTO PEDAGOGICO NUEVA GENERACION,1,1,CUNDINAMARCA,0.0,2.25,3.375,93.75,3.1875,13.125,34.0625,100.0,75.0,6.25,264.0
9294,INSTITUTO PEDAGÓGICO CELESTIN FREINET,1,1,RISARALDA,0.0,4.0,5.0,100.0,3.0,18.0,55.0,100.0,50.0,50.0,273.5
9295,INSTITUTO PEDAGÓGICO NUESTRA SEÑORA DEL PILAR,1,1,CUNDINAMARCA,0.0,2.6666666666666665,4.0,66.66666666666666,4.0,13.0,17.5,100.0,100.0,50.0,218.5
9296,INSTITUTO PEDAGÓGICO SOCIAL DE COLOMBIA,1,1,CUNDINAMARCA,1.639344262295082,1.9836065573770492,4.114754098360656,42.62295081967213,2.901639344262295,7.967213114754099,29.508196721311474,72.1311475409836,63.934426229508205,72.1311475409836,227.11475409836066
9297,INSTITUTO PENTECOSTAL DE CAPACITACION TECNICA INSPECAT,1,1,MAGDALENA,0.0,1.3333333333333333,3.6666666666666665,100.0,5.0,10.0,36.666666666666664,33.33333333333333,66.66666666666666,66.66666666666666,197.66666666666666
9298,INSTITUTO PILOSOPHIA,1,1,CASANARE,0.0,2.5714285714285716,2.857142857142857,92.85714285714286,6.214285714285714,11.785714285714286,50.714285714285715,92.85714285714286,92.85714285714286,14.285714285714285,299.2857142857143
9299,INSTITUTO PITAGORAS DE SAMOS,1,1,MAGDALENA,0.0,2.0555555555555554,3.888888888888889,94.44444444444444,5.5,10.0,27.77777777777778,94.44444444444444,88.88888888888889,16.666666666666664,247.16666666666666
9300,INSTITUTO POLITECNICO AGROINDUSTRIAL,1,1,META,0.0,2.5223880597014925,3.6865671641791047,74.6268656716418,3.8059701492537314,9.537313432835822,31.417910447761194,85.07462686567165,68.65671641791045,55.223880597014926,226.23880597014926
9301,INSTITUTO POLITECNICO ARAUCANO - INSPOAR,1,1,ARAUCA,0.0,2.6666666666666665,3.5,100.0,5.0,12.5,42.916666666666664,100.0,83.33333333333334,33.33333333333333,235.25
9302,INSTITUTO POLITECNICO DE SISTEMAS REGIONAL,1,1,CAUCA,0.0,2.230769230769231,3.769230769230769,61.53846153846154,3.230769230769231,10.384615384615385,26.923076923076923,76.92307692307693,46.15384615384615,15.384615384615385,221.6153846153846
9303,INSTITUTO POLITECNICO INDUSTRIAL DE TELECOMUNICACIONES,1,1,CASANARE,0.0,1.92,4.36,68.0,3.12,9.24,33.0,84.0,80.0,68.0,219.44
9304,INSTITUTO POLITECNICO JOSE CELESTINO MUTIS,1,1,BOYACA,0.0,3.0,3.0,50.0,3.0,12.0,25.0,50.0,100.0,50.0,255.5
9305,INSTITUTO POLITECNICO JOSE CELESTINO MUTIS,1,1,HUILA,0.0,1.7777777777777777,3.977777777777778,71.11111111111111,5.4,9.466666666666667,32.44444444444444,82.22222222222221,64.44444444444444,60.0,210.35555555555555
9306,INSTITUTO POLITECNICO MONSE¿OR MANUEL SORZANO GONZALEZ,0,1,SANTANDER,0.0,1.263157894736842,4.368421052631579,47.368421052631575,3.9473684210526314,8.526315789473685,33.94736842105263,73.68421052631578,73.68421052631578,42.10526315789473,245.31578947368422
9307,INSTITUTO POLITECNICO NACIONAL LATINOAMERICANO,1,1,CUNDINAMARCA,0.0,1.8636363636363635,3.272727272727273,45.45454545454545,3.9545454545454546,7.363636363636363,21.818181818181817,72.72727272727273,54.54545454545454,72.72727272727273,221.0
9308,INSTITUTO POLITECNICO NACIONAL LATINOAMERICANO I.P.L.,1,1,CUNDINAMARCA,0.0,2.0,5.0,100.0,6.0,6.0,50.0,100.0,100.0,100.0,258.0
9309,INSTITUTO POLITECNICO SUR ANDINO - POLISUR,1,1,NARIÑO,0.0,1.4,3.0,20.0,1.8,8.4,39.0,60.0,60.0,60.0,237.2
9310,INSTITUTO POLITENCIO JOSE CELESTINO MUTIS,1,1,SANTANDER,0.0,2.46875,3.875,78.125,6.1875,11.71875,33.75,96.875,71.875,53.125,237.21875
9311,INSTITUTO POLITÉCNICO JOSÉ CELESTINO MUTIS,1,1,META,0.0,1.5,5.0,100.0,3.0,9.0,37.5,50.0,100.0,100.0,236.0
9312,INSTITUTO POPULAR BOLIVARIANO,1,1,BOGOTÁ,0.0,1.8125,4.125,56.25,1.875,8.0625,28.75,93.75,56.25,50.0,211.875
9313,INSTITUTO PROTELCO LTDA,1,1,NORTE SANTANDER,0.0,1.75,3.8333333333333335,47.22222222222222,3.3333333333333335,9.38888888888889,21.34259259259259,73.14814814814815,60.18518518518518,50.0,219.85185185185185
9314,INSTITUTO PSICOPEDAGOGICO JUAN PABLO II,1,1,CUNDINAMARCA,0.0,2.168141592920354,3.7787610619469025,87.61061946902655,4.778761061946903,11.68141592920354,41.68141592920354,94.69026548672566,79.64601769911505,17.699115044247787,268.56637168141594
9315,INSTITUTO PSICOPEDAGOGICO JUVENIL,1,1,ARAUCA,3.8461538461538463,1.4230769230769231,4.461538461538462,30.76923076923077,4.269230769230769,7.730769230769231,18.076923076923077,34.61538461538461,57.692307692307686,80.76923076923077,218.3846153846154
9316,INSTITUTO PSICOPEDAGOGICO SAGRADO CORAZON DE JESUS,1,1,ATLANTICO,0.0,1.7857142857142858,5.142857142857143,57.14285714285714,3.857142857142857,10.928571428571429,23.928571428571427,71.42857142857143,64.28571428571429,21.428571428571427,214.64285714285714
9317,INSTITUTO PSICOPEDAGÓGICO EL TESORO DE LA VERDAD,1,1,BOGOTÁ,0.0,1.7,4.4,40.0,4.2,8.7,16.0,90.0,60.0,40.0,210.9
9318,INSTITUTO RAFAEL NUÑEZ,1,1,CESAR,0.0,2.1923076923076925,4.769230769230769,80.76923076923077,6.461538461538462,11.076923076923077,41.53846153846154,84.61538461538461,53.84615384615385,38.46153846153847,224.15384615384616
9319,INSTITUTO RAFAEL POMBO,0,1,SANTANDER,0.0,2.4383561643835616,4.260273972602739,90.41095890410958,4.315068493150685,11.219178082191782,32.534246575342465,93.15068493150685,73.97260273972603,16.43835616438356,284.5342465753425
9320,INSTITUTO RAFAEL POMBO,1,1,VALLE,0.0,2.6666666666666665,3.3333333333333335,100.0,4.5,11.5,19.166666666666668,100.0,50.0,33.33333333333333,218.33333333333334
9321,INSTITUTO REGIONAL COREDI,1,1,ANTIOQUIA,0.0,2.8214285714285716,3.357142857142857,96.42857142857143,5.892857142857143,11.035714285714286,43.035714285714285,96.42857142857143,92.85714285714286,21.428571428571427,265.92857142857144
9322,INSTITUTO REINA DE LOS ANGELES,1,1,ATLANTICO,0.0,1.9523809523809523,4.619047619047619,100.0,7.142857142857143,12.571428571428571,40.476190476190474,90.47619047619048,76.19047619047619,42.857142857142854,290.5238095238095
9323,INSTITUTO REINO UNIDO,1,1,NORTE SANTANDER,0.0,1.9767441860465116,4.488372093023256,46.51162790697674,5.930232558139535,9.0,20.348837209302324,69.76744186046511,41.86046511627907,60.46511627906976,214.8372093023256
9324,INSTITUTO REMANSOS DE COMFADI,1,1,VALLE,0.0,1.4166666666666667,5.166666666666667,25.0,3.5,8.0,12.5,50.0,33.33333333333333,16.666666666666664,194.91666666666666
9325,INSTITUTO SAGRADO CORAZON DE JESUS,1,1,ATLANTICO,0.0,2.125,5.0,37.5,4.875,7.125,20.625,50.0,37.5,62.5,190.5
9326,INSTITUTO SAN ANTONIO DE PADUA,1,1,BOGOTÁ,0.0,2.909090909090909,3.1818181818181817,95.45454545454545,7.5,11.318181818181818,49.09090909090909,100.0,90.9090909090909,13.636363636363635,280.6818181818182
9327,INSTITUTO SAN CARLOS DE SOLEDAD,1,1,ATLANTICO,0.0,2.25,4.4,55.00000000000001,5.1,10.5,26.75,75.0,60.0,25.0,237.45
9328,INSTITUTO SAN FERNANDO FERRIINI,1,1,SANTANDER,0.0,2.7777777777777777,3.888888888888889,100.0,5.666666666666667,12.0,32.22222222222222,100.0,44.44444444444444,33.33333333333333,223.44444444444446
9329,INSTITUTO SAN FERNANDO FERRINI,1,1,CORDOBA,0.0,1.6153846153846154,4.653846153846154,63.46153846153846,4.615384615384615,9.403846153846153,18.75,65.38461538461539,48.07692307692308,65.38461538461539,209.3846153846154
9330,INSTITUTO SAN FERNANDO FERRINI,1,1,TOLIMA,0.0,1.8888888888888888,3.8518518518518516,38.88888888888889,3.7222222222222223,8.11111111111111,24.537037037037038,42.592592592592595,51.85185185185185,64.81481481481481,216.64814814814815
9331,INSTITUTO SAN FERNANDO FERRINI (SEDE LOS PALMITOS),1,1,SUCRE,0.0,2.142857142857143,5.285714285714286,42.857142857142854,1.7142857142857142,8.571428571428571,12.142857142857142,28.57142857142857,0.0,57.14285714285714,207.14285714285714
9332,INSTITUTO SAN FERNANDO FERRINI (SEDE TOLU),1,1,SUCRE,90.0,1.8,4.2,60.0,4.2,9.0,18.5,60.0,30.0,20.0,193.3
9333,INSTITUTO SAN ISIDRO DE CACHIRI,0,0,SANTANDER,0.0,1.0,3.8,0.0,5.4,9.6,47.0,60.0,60.0,20.0,292.0
9334,INSTITUTO SAN JOSE,1,1,ATLANTICO,7.142857142857142,1.7857142857142858,4.142857142857143,78.57142857142857,2.357142857142857,8.785714285714286,22.5,71.42857142857143,35.714285714285715,7.142857142857142,196.28571428571428
9335,INSTITUTO SAN PEDRO CLAVER,1,1,ATLANTICO,0.0,1.9285714285714286,4.428571428571429,85.71428571428571,5.142857142857143,13.5,21.785714285714285,78.57142857142857,64.28571428571429,14.285714285714285,264.0
9336,INSTITUTO SAN VICENTE DE PAUL,0,1,SANTANDER,0.0,2.1219512195121952,3.926829268292683,48.78048780487805,4.536585365853658,8.048780487804878,19.75609756097561,65.85365853658537,70.73170731707317,41.46341463414634,251.9268292682927
9337,INSTITUTO SANTA RITA,1,0,BOYACA,0.0,1.75,4.5,50.0,3.75,3.0,27.5,75.0,25.0,25.0,255.75
9338,INSTITUTO SANTA SOFIA,1,1,BOYACA,0.0,2.4,3.4,80.0,4.2,8.4,29.0,80.0,80.0,60.0,232.6
9339,INSTITUTO SANTO TOMAS DE AQUINO,1,1,ATLANTICO,0.0,1.8333333333333333,5.0,83.33333333333334,8.0,10.25,22.916666666666668,75.0,33.33333333333333,25.0,255.75
9340,INSTITUTO SEMIPRESENCIAL ALFEREZ REAL,1,1,PUTUMAYO,0.0,1.0,2.5,75.0,4.5,13.5,20.0,75.0,50.0,100.0,214.75
9341,INSTITUTO SERVICIO EDUCATIVO NACIONAL DE ADULTOS  SENDAS,1,1,TOLIMA,0.0,1.5217391304347827,3.869565217391304,34.78260869565217,3.260869565217391,4.173913043478261,15.0,34.78260869565217,47.82608695652174,60.86956521739131,189.43478260869566
9342,INSTITUTO SERVICIO EDUCATIVO NACIONAL DE ADULTOS SENDAS,1,1,TOLIMA,0.0,2.5,3.75,25.0,3.375,4.125,15.625,25.0,37.5,87.5,159.375
9343,INSTITUTO SIGMUND FREUD,1,1,BOLIVAR,0.0,2.56,4.16,96.0,7.32,11.46,41.8,90.0,72.0,24.0,263.72
9344,INSTITUTO STUDIUM,1,1,CUNDINAMARCA,0.0,4.153846153846154,2.8461538461538463,100.0,4.153846153846154,12.23076923076923,50.0,100.0,92.3076923076923,38.46153846153847,303.7692307692308
9345,INSTITUTO SURAMERICANO SIMON BOLIVAR,1,1,SANTANDER,0.0,2.5,3.795918367346939,63.26530612244898,4.377551020408164,9.33673469387755,30.510204081632654,77.55102040816327,65.3061224489796,60.204081632653065,234.6530612244898
9346,INSTITUTO TAYRONA,1,1,MAGDALENA,0.0,2.888888888888889,3.888888888888889,88.88888888888889,4.0,11.833333333333334,30.555555555555557,94.44444444444444,66.66666666666666,16.666666666666664,226.88888888888889
9347,INSTITUTO TECNICO  AQUILEO PARRA,0,1,SANTANDER,0.0,1.78125,3.6875,51.5625,3.84375,7.03125,22.34375,50.0,50.0,39.0625,272.4375
9348,INSTITUTO TECNICO  JOSE RUEDA,0,0,SANTANDER,0.0,1.1111111111111112,3.6666666666666665,66.66666666666666,8.333333333333334,10.333333333333334,25.0,55.55555555555556,33.33333333333333,22.22222222222222,273.77777777777777
9349,INSTITUTO TECNICO  LAGUNA DE ORTICES,0,0,SANTANDER,0.0,1.5,3.4,30.0,3.9,8.1,13.0,10.0,30.0,40.0,274.0
9350,INSTITUTO TECNICO AGRICOLA LUIS MARIA CARVAJAL,0,0,SANTANDER,0.0,1.48,3.72,44.0,6.24,5.88,32.0,48.0,28.000000000000004,36.0,259.2
9351,INSTITUTO TECNICO AGRICOLA RAFAEL ORTIZ GONZALEZ,0,0,SANTANDER,0.0,1.1428571428571428,4.428571428571429,0.0,1.7142857142857142,3.4285714285714284,12.142857142857142,42.857142857142854,57.14285714285714,85.71428571428571,270.0
9352,INSTITUTO TECNICO AGRICOLA RAFAEL ORTIZ GONZALEZ,0,1,SANTANDER,0.0,1.25,5.0,12.5,2.25,5.625,23.125,50.0,37.5,12.5,251.75
9353,INSTITUTO TECNICO AGROINDUSTRIAL DE LA AMAZONIA,0,1,CAQUETA,3.7037037037037033,1.6296296296296295,4.407407407407407,55.55555555555556,5.333333333333333,9.444444444444445,26.48148148148148,70.37037037037037,44.44444444444444,48.148148148148145,240.74074074074073
9354,INSTITUTO TECNICO AGROPECUARIO,0,0,SANTANDER,0.0,1.3448275862068966,3.5517241379310347,34.48275862068966,5.689655172413793,6.724137931034483,26.896551724137932,37.93103448275862,48.275862068965516,62.06896551724138,252.3448275862069
9355,INSTITUTO TECNICO AGROPECUARIO,0,1,SANTANDER,0.0,1.5526315789473684,3.526315789473684,26.31578947368421,4.184210526315789,7.894736842105263,20.394736842105264,60.526315789473685,55.26315789473685,55.26315789473685,268.86842105263156
9356,INSTITUTO TECNICO AGROPECUARIO AGATA,0,1,SANTANDER,0.0,1.4516129032258065,3.5161290322580645,25.806451612903224,4.451612903225806,6.870967741935484,18.225806451612904,19.35483870967742,54.83870967741935,35.483870967741936,234.1290322580645
9357,INSTITUTO TECNICO AGROPECUARIO DE GUAVATA,0,0,SANTANDER,0.0,1.4074074074074074,3.4444444444444446,33.33333333333333,2.6666666666666665,7.0,23.333333333333332,18.51851851851852,55.55555555555556,40.74074074074074,203.62962962962962
9358,INSTITUTO TECNICO AGROPECUARIO FELIPE CORDERO,0,0,SANTANDER,0.0,1.2222222222222223,4.333333333333333,44.44444444444444,5.0,4.333333333333333,20.555555555555557,11.11111111111111,33.33333333333333,55.55555555555556,275.8888888888889
9359,INSTITUTO TECNICO AGROPECUARIO FORESTAL SMURFIT CARTON DE C.,1,0,CAUCA,7.4074074074074066,1.1851851851851851,4.2592592592592595,29.629629629629626,4.777777777777778,4.444444444444445,29.444444444444443,55.55555555555556,33.33333333333333,44.44444444444444,259.6666666666667
9360,INSTITUTO TECNICO AGROPECUARIO Y FORESTAL SMURFIT CARTON DE,1,0,CAUCA,4.761904761904762,1.2857142857142858,4.333333333333333,42.857142857142854,5.285714285714286,6.0,23.80952380952381,71.42857142857143,38.095238095238095,76.19047619047619,249.38095238095238
9361,INSTITUTO TECNICO AMBIENTAL SAN MATEO,0,1,CASANARE,0.0,1.8032786885245902,3.7868852459016393,50.0,5.016393442622951,9.270491803278688,27.90983606557377,78.68852459016394,62.295081967213115,43.44262295081967,239.0327868852459
9362,INSTITUTO TECNICO BOLIVARIANO,1,1,MAGDALENA,0.0,2.0277777777777777,3.8333333333333335,88.88888888888889,3.5,11.916666666666666,30.97222222222222,61.111111111111114,63.888888888888886,38.88888888888889,204.05555555555554
9363,INSTITUTO TECNICO COMERCIAL DE CAPELLANIA,0,0,CUNDINAMARCA,0.0,1.86,3.92,74.0,5.94,8.4,40.4,88.0,74.0,38.0,272.92
9364,INSTITUTO TECNICO COMERCIAL JUAN PABLO II,1,0,VALLE,0.0,2.2666666666666666,3.0,100.0,4.4,9.8,14.666666666666666,93.33333333333333,33.33333333333333,0.0,239.73333333333332
9365,INSTITUTO TECNICO CONSTRUCTORES DEL FUTURO,1,1,VALLE,0.0,1.75,4.5,0.0,2.25,3.75,20.0,75.0,0.0,100.0,205.25
9366,INSTITUTO TECNICO DE ARTES Y OFICIOS CARL-ROS,1,1,ATLANTICO,0.0,2.3220338983050848,4.1525423728813555,89.83050847457628,4.372881355932203,9.457627118644067,23.47457627118644,77.96610169491525,55.932203389830505,37.28813559322034,206.9322033898305
9367,INSTITUTO TECNICO DE CAPACITACION EN SISTEMAS,1,1,CALDAS,100.0,3.0,3.0,100.0,12.0,18.0,25.0,100.0,100.0,0.0,344.0
9368,INSTITUTO TECNICO DE COMERCIO Y SISTEMAS INTECOSIS LTDA,1,1,VALLE,0.0,1.8571428571428572,4.428571428571429,85.71428571428571,5.571428571428571,9.428571428571429,35.714285714285715,100.0,85.71428571428571,28.57142857142857,308.85714285714283
9369,INSTITUTO TECNICO DE EXCELENCIA EMPRESARIAL,1,1,VALLE,0.0,2.6666666666666665,4.333333333333333,100.0,5.0,10.0,36.666666666666664,100.0,66.66666666666666,0.0,232.66666666666666
9370,INSTITUTO TECNICO DE SABANA DE TORRES,0,0,SANTANDER,0.0,1.7575757575757576,4.090909090909091,42.42424242424242,6.2727272727272725,6.0,22.87878787878788,36.36363636363637,45.45454545454545,24.242424242424242,246.66666666666666
9371,INSTITUTO TECNICO EDGAR MORIN,1,1,ATLANTICO,0.0,1.7,4.3,90.0,5.25,9.9,25.25,85.0,75.0,15.0,256.3
9372,INSTITUTO TECNICO GONZALO SUAREZ RENDON,0,1,BOYACA,0.0,1.8513513513513513,4.45945945945946,56.75675675675676,4.094594594594595,10.135135135135135,31.41891891891892,75.67567567567568,64.86486486486487,39.189189189189186,253.02702702702703
9373,INSTITUTO TECNICO GRANCOLOMBIANO,1,1,CUNDINAMARCA,0.0,2.6666666666666665,3.6666666666666665,100.0,6.0,9.0,36.666666666666664,100.0,66.66666666666666,33.33333333333333,244.0
9374,INSTITUTO TECNICO IMTEL,1,1,NORTE SANTANDER,0.0,1.7321428571428572,4.214285714285714,44.642857142857146,3.857142857142857,7.5,21.696428571428573,44.642857142857146,42.857142857142854,64.28571428571429,204.64285714285714
9375,INSTITUTO TECNICO INDUSTRIAL,0,1,CUNDINAMARCA,0.0,2.139344262295082,3.6885245901639343,60.65573770491803,4.844262295081967,9.51639344262295,30.28688524590164,86.88524590163934,68.85245901639344,40.98360655737705,258.5
9376,INSTITUTO TECNICO INDUSTRIAL,0,1,QUINDIO,1.9607843137254901,1.5294117647058822,3.784313725490196,33.33333333333333,4.0,6.764705882352941,19.215686274509803,41.17647058823529,56.86274509803921,33.33333333333333,224.84313725490196
9377,INSTITUTO TECNICO INDUSTRIAL EMETERIO DUARTE SUAREZ,0,1,SANTANDER,0.0,1.5810810810810811,4.0,60.810810810810814,5.3108108108108105,8.635135135135135,31.14864864864865,70.27027027027027,62.16216216216216,29.72972972972973,278.2027027027027
9378,INSTITUTO TECNICO INDUSTRIAL FRANCISCO DE PAULA SANTANDER,0,1,SANTANDER,0.0,1.7653061224489797,3.7755102040816326,62.244897959183675,4.714285714285714,8.418367346938776,30.867346938775512,60.204081632653065,71.42857142857143,41.83673469387755,274.3775510204082
9379,INSTITUTO TECNICO INDUSTRIAL MONSEÑOR CARLOS ARDILA GARCIA,0,1,SANTANDER,0.0,1.9777777777777779,3.8,71.11111111111111,3.4,9.6,28.22222222222222,73.33333333333333,75.55555555555556,35.55555555555556,244.44444444444446
9380,INSTITUTO TECNICO INDUSTRIAL RAFAEL REYES-DUITAMA,0,1,BOYACA,0.0,2.252173913043478,3.782608695652174,86.95652173913044,6.130434782608695,9.391304347826088,56.56521739130435,90.43478260869566,82.6086956521739,24.347826086956523,299.44347826086954
9381,INSTITUTO TECNICO INDUSTRIAL SAN JUAN BOSCO,0,1,SANTANDER,0.0,1.813953488372093,3.9302325581395348,46.51162790697674,3.9069767441860463,8.162790697674419,29.767441860465116,62.7906976744186,67.44186046511628,32.55813953488372,285.09302325581393
9382,INSTITUTO TECNICO INDUSTRIAL Y COMERCIAL SIGLO XXI,1,1,VALLE,100.0,1.0,7.0,0.0,3.0,6.0,10.0,0.0,100.0,0.0,212.0
9383,INSTITUTO TECNICO ISAIAS ARDILA DIAZ,0,1,SANTANDER,0.0,1.3620689655172413,4.172413793103448,46.55172413793103,4.189655172413793,6.724137931034483,26.03448275862069,31.03448275862069,43.103448275862064,50.0,272.7241379310345
9384,INSTITUTO TECNICO JOSE MIGUEL SILVA PLAZAS,0,0,BOYACA,0.0,1.5454545454545454,3.909090909090909,54.54545454545454,4.636363636363637,6.454545454545454,26.515151515151516,48.484848484848484,60.60606060606061,51.515151515151516,261.3030303030303
9385,INSTITUTO TECNICO LATINOAMERICANO I,1,1,VALLE,0.0,1.1,3.6,60.0,5.1,8.4,14.5,60.0,30.0,40.0,281.1
9386,INSTITUTO TECNICO NUEVA COLOMBIA,1,1,VAUPES,0.0,2.5,6.0,75.0,6.75,6.75,52.5,75.0,75.0,50.0,214.5
9387,INSTITUTO TECNICO NUEVA FAMILIA.,0,1,BOYACA,0.0,1.9069767441860466,3.372093023255814,74.4186046511628,5.790697674418604,7.953488372093023,32.325581395348834,67.44186046511628,67.44186046511628,20.930232558139537,275.30232558139534
9388,INSTITUTO TECNICO PATIOS CENTRO 2,0,1,NORTE SANTANDER,0.847457627118644,1.805084745762712,4.305084745762712,48.30508474576271,4.830508474576271,9.559322033898304,21.949152542372882,63.559322033898304,54.23728813559322,22.88135593220339,260.26271186440675
9389,INSTITUTO TECNICO SAN ANTONIO DE PADUA,0,0,BOYACA,0.0,1.8695652173913044,4.217391304347826,52.17391304347826,6.6521739130434785,8.608695652173912,33.26086956521739,78.26086956521739,52.17391304347826,43.47826086956522,267.2173913043478
9390,INSTITUTO TECNICO SANTO TOMAS,0,1,SANTANDER,0.0,1.7027027027027026,4.27027027027027,55.4054054054054,4.135135135135135,8.716216216216216,24.45945945945946,75.67567567567568,70.27027027027027,59.45945945945946,249.1081081081081
9391,INSTITUTO TECNICO SANTO TOMAS DE AQUINO,0,1,BOYACA,0.0,2.1594202898550723,3.652173913043478,74.63768115942028,5.521739130434782,9.282608695652174,42.68115942028985,84.05797101449275,80.43478260869566,28.26086956521739,287.94202898550725
9392,INSTITUTO TECNOLOGICO DE OCCIDENTE,1,1,CUNDINAMARCA,0.0,2.5,5.0,72.22222222222221,3.3333333333333335,11.0,26.944444444444443,94.44444444444444,83.33333333333334,44.44444444444444,231.0
9393,INSTITUTO TECNOLOGICO DOSQUEBRADAS,1,1,RISARALDA,0.0,3.225806451612903,3.2580645161290325,93.54838709677419,4.451612903225806,13.451612903225806,38.225806451612904,100.0,93.54838709677419,6.451612903225806,287.80645161290323
9394,INSTITUTO TECNOLOGICO LOS ANDES,1,1,CUNDINAMARCA,0.0,2.5357142857142856,3.357142857142857,89.28571428571429,5.142857142857143,10.714285714285714,46.07142857142857,100.0,89.28571428571429,3.571428571428571,289.0
9395,INSTITUTO TECNOLÓGICO COLOMBOAMERICANO,1,1,CORDOBA,0.0,2.4210526315789473,3.9473684210526314,78.94736842105263,4.2631578947368425,11.368421052631579,41.8421052631579,94.73684210526315,57.89473684210527,15.789473684210526,258.4736842105263
9396,INSTITUTO TENICO AGRICOLA,0,1,NORTE SANTANDER,0.0,1.4,5.32,28.000000000000004,4.56,6.24,18.2,16.0,32.0,36.0,224.64
9397,INSTITUTO TOMAS MORO,1,1,BOGOTÁ,0.0,2.2142857142857144,3.9642857142857144,51.78571428571429,4.446428571428571,9.964285714285714,22.946428571428573,78.57142857142857,62.5,58.92857142857143,221.125
